trip_id,driver_id,start_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,fare_amount,hour,dist_km
TRIP-16963,DRV-011,2024-06-27 17:14:41.254000+00:00,16.978491,76.257885,16.992341,76.322726,17.04,17,7.065370207991413
TRIP-42326,DRV-019,2024-06-15 19:41:49.275000+00:00,17.017411,76.306363,16.926546,76.34591,22.58,19,10.94417434978817
TRIP-33027,DRV-085,2024-06-17 19:16:40.222000+00:00,17.027623,76.300809,17.088096,76.240813,15.4,19,9.267799510274376
TRIP-39100,DRV-074,2024-06-14 20:26:16.339000+00:00,17.023402,76.241866,17.00665,76.134867,20.18,20,11.528441716269887
TRIP-08770,DRV-077,2024-06-13 19:25:44.365000+00:00,17.0502,76.231042,17.158579,76.27826,24.59,19,13.054248874385477
TRIP-33252,DRV-051,2024-06-14 20:32:49.351000+00:00,17.071704,76.283828,17.08652,76.210578,19.89,20,7.9582249920111545
TRIP-17425,DRV-081,2024-06-12 20:26:03.698000+00:00,17.033687,76.264771,17.068751,76.180354,21.26,20,9.78451404437219
TRIP-03825,DRV-081,2024-06-18 18:46:38.927000+00:00,17.136091,76.15283,17.175207,76.204609,14.54,18,7.013091706946237
TRIP-28030,DRV-025,2024-06-09 20:41:04.229000+00:00,16.957467,76.269267,16.967644,76.165588,23.94,20,11.084948804953438
TRIP-38929,DRV-007,2024-06-03 18:11:29.248000+00:00,16.994278,76.16884,16.907446,76.160604,19.81,18,9.69493641413529
TRIP-32700,DRV-035,2024-06-09 20:45:29.320000+00:00,17.133342,76.199684,17.13772,76.361437,29.79,20,17.19461032135391
TRIP-44428,DRV-035,2024-06-19 18:35:53.509000+00:00,17.130127,76.336484,17.208892,76.509764,31.82,18,20.386409196897997
TRIP-02276,DRV-072,2024-06-08 17:58:44.767000+00:00,17.069012,76.344663,17.117725,76.295298,15.61,17,7.541052657085368
TRIP-44372,DRV-097,2024-06-21 19:44:24.653000+00:00,16.963655,76.216354,16.899551,76.219791,14.34,19,7.137409855151203
TRIP-23980,DRV-078,2024-06-24 20:02:09.986000+00:00,16.968407,76.198328,16.889388,76.15001,19.46,20,10.179457503038531
TRIP-01769,DRV-057,2024-06-30 20:13:00.038000+00:00,17.042942,76.340174,17.065799,76.25762,16.49,20,9.136553115543654
TRIP-44332,DRV-067,2024-06-04 18:18:40.141000+00:00,17.000861,76.184846,17.041487,76.240158,18.83,18,7.415737765427078
TRIP-00726,DRV-072,2024-06-06 17:24:40.986000+00:00,17.10474,76.316444,17.03951,76.349426,18.77,17,8.056078499545183
TRIP-43642,DRV-006,2024-06-05 20:08:32.851000+00:00,17.109095,76.212557,17.036346,76.169365,15.35,20,9.301354021628825
TRIP-42676,DRV-070,2024-06-13 20:58:04.062000+00:00,17.145864,76.166006,17.187542,76.256469,21.13,20,10.669903557275193
TRIP-39271,DRV-071,2024-06-10 18:29:22.005000+00:00,17.151003,76.21984,17.229199,76.267241,18.32,18,10.0477496459019
TRIP-41971,DRV-029,2024-06-23 17:12:03.211000+00:00,17.016913,76.203182,17.075619,76.268502,20.95,17,9.530673133402106
TRIP-20784,DRV-046,2024-06-20 18:55:24.305000+00:00,17.069969,76.22243,17.11717,76.124796,19.02,18,11.628652723197535
TRIP-04570,DRV-070,2024-06-14 17:57:49.226000+00:00,16.959044,76.281224,16.883066,76.311118,16.27,17,9.027086243697589
TRIP-16036,DRV-047,2024-06-13 17:39:11.258000+00:00,17.016422,76.196549,17.044062,76.073822,21.15,17,13.405296845413966
TRIP-07687,DRV-088,2024-06-17 20:31:44.660000+00:00,16.960192,76.308216,16.920781,76.248747,16.42,20,7.695404015168036
TRIP-38570,DRV-018,2024-06-21 17:10:38.487000+00:00,17.031757,76.3094,16.955426,76.269,19.43,17,9.512961113689583
TRIP-15213,DRV-043,2024-06-28 20:52:30.188000+00:00,16.957122,76.23826,16.988985,76.139508,23.52,20,11.083943261726926
TRIP-29447,DRV-079,2024-06-16 18:13:38.052000+00:00,17.113322,76.196699,17.045352,76.187242,16.12,18,7.62447107304925
TRIP-40766,DRV-071,2024-06-09 17:12:32.293000+00:00,17.075434,76.344132,16.995165,76.358707,16.56,17,9.059016528537
TRIP-03582,DRV-088,2024-06-02 17:07:29.230000+00:00,16.984734,76.217102,16.941973,76.281008,20.41,17,8.294899830939443
TRIP-24258,DRV-044,2024-06-19 17:48:15.422000+00:00,16.999433,76.322602,16.885703,76.205369,32.58,17,17.760220657715255
TRIP-23059,DRV-057,2024-06-25 20:10:14.886000+00:00,17.117585,76.339202,17.133919,76.2731,14.84,20,7.255318387693879
TRIP-46676,DRV-011,2024-06-04 18:28:40.777000+00:00,16.99949,76.18085,17.168291,76.097678,39.32,18,20.74742209347548
TRIP-34821,DRV-017,2024-06-29 19:19:32.303000+00:00,17.147234,76.193579,17.155461,76.28676,17.8,19,9.942654013724415
TRIP-18948,DRV-040,2024-06-18 20:14:06.592000+00:00,17.074549,76.307896,17.22183,76.329547,28.58,20,16.537682879613325
TRIP-43719,DRV-075,2024-06-18 17:23:24.104000+00:00,16.982348,76.166316,17.018518,76.102864,16.15,17,7.854996677428422
TRIP-33423,DRV-060,2024-06-22 20:51:52.812000+00:00,17.153856,76.229521,17.225632,76.243433,16.83,20,8.116798078396505
TRIP-02731,DRV-055,2024-06-17 19:52:40.540000+00:00,17.132431,76.168187,17.29518,76.362099,52.19,19,27.41714219792539
TRIP-31868,DRV-059,2024-06-19 20:53:09.266000+00:00,16.969701,76.223042,16.999917,76.290402,16.65,20,7.912195845009523
TRIP-33519,DRV-022,2024-06-17 17:45:31.892000+00:00,17.071906,76.293284,16.993527,76.337455,18.09,17,9.900058782290273
TRIP-38144,DRV-063,2024-06-21 17:18:36.883000+00:00,17.06496,76.180269,17.040062,76.264069,18.23,17,9.328757090000696
TRIP-10632,DRV-008,2024-06-09 19:13:09.129000+00:00,16.977845,76.180673,16.887446,76.143742,24.38,19,10.792316837876523
TRIP-38691,DRV-097,2024-06-23 18:43:06.287000+00:00,17.076458,76.18245,17.118349,76.126436,14.54,18,7.558990354354693
TRIP-09788,DRV-092,2024-06-03 17:48:26.254000+00:00,17.034626,76.318879,17.075048,76.263253,17.66,17,7.427647151924246
TRIP-09470,DRV-033,2024-06-12 18:28:20.628000+00:00,17.025556,76.242094,17.037146,76.339311,20.21,18,10.415993524810935
TRIP-49157,DRV-018,2024-06-26 19:30:36.424000+00:00,17.115161,76.323763,17.059565,76.286561,14.03,19,7.338373301456727
TRIP-19449,DRV-078,2024-06-06 19:51:49.157000+00:00,17.10435,76.173242,17.159853,76.226869,19.18,19,8.400102101786405
TRIP-14997,DRV-082,2024-06-04 17:49:40.571000+00:00,17.052694,76.206909,17.066551,76.129787,18.19,17,8.341789332270979
TRIP-27489,DRV-006,2024-06-15 19:46:14.966000+00:00,17.044174,76.323918,17.167204,76.358553,24.14,19,14.16685376711536
TRIP-02336,DRV-033,2024-06-07 17:56:41.070000+00:00,17.137491,76.347503,17.237557,76.424945,21.01,17,13.837753246138336
TRIP-48122,DRV-061,2024-06-26 20:49:34.241000+00:00,17.14032,76.258427,17.101523,76.378807,25.18,20,13.50029927231063
TRIP-29111,DRV-011,2024-06-01 20:57:58.353000+00:00,17.135868,76.232028,17.206518,76.254253,17.76,20,8.203081641915041
TRIP-13642,DRV-071,2024-06-14 18:01:03.401000+00:00,17.13279,76.195533,17.351581,76.282134,46.55,18,26.00875242454072
TRIP-02516,DRV-050,2024-06-24 17:42:54.365000+00:00,17.150277,76.171955,17.154412,76.086166,20.6,17,9.126620659769415
TRIP-40841,DRV-079,2024-06-01 19:07:16.684000+00:00,17.022157,76.205867,17.098094,76.17693,15.93,19,8.986660857583553
TRIP-28162,DRV-061,2024-06-03 17:14:45.282000+00:00,17.098926,76.197443,17.114446,76.120891,19.04,17,8.316624255056437
TRIP-15026,DRV-078,2024-06-26 19:49:01.658000+00:00,17.150596,76.30771,16.961623,76.44248,50.38,19,25.432099441596925
TRIP-23261,DRV-008,2024-06-06 20:33:01.695000+00:00,17.144971,76.294813,17.186663,76.244809,14.22,20,7.0508646773055865
TRIP-04729,DRV-011,2024-06-17 20:31:27.572000+00:00,17.12471,76.157739,17.162969,76.094695,16.96,20,7.935413639990656
TRIP-34371,DRV-026,2024-06-08 20:38:28.673000+00:00,17.059886,76.215421,16.990966,76.159281,18.76,20,9.71379927364986
TRIP-41083,DRV-009,2024-06-10 19:53:28.330000+00:00,17.109706,76.272676,17.175441,76.316615,17.46,19,8.673201611926064
TRIP-13136,DRV-019,2024-06-14 20:30:30.811000+00:00,17.123489,76.330274,17.050004,76.227095,29.5,20,13.676022674986536
TRIP-24520,DRV-095,2024-06-02 17:47:58.260000+00:00,16.973273,76.209101,16.915802,76.257674,18.0,17,8.217785257836983
TRIP-43300,DRV-048,2024-06-15 18:11:14.815000+00:00,17.009022,76.309877,16.940363,76.283393,16.56,18,8.137521613639095
TRIP-34682,DRV-010,2024-06-02 17:57:57.733000+00:00,17.014194,76.321234,16.930181,76.361148,20.07,17,10.261045234392695
TRIP-30289,DRV-033,2024-06-13 20:43:03.152000+00:00,16.973559,76.317459,16.910514,76.290428,18.47,20,7.5770189755391755
TRIP-45712,DRV-081,2024-06-19 19:19:56.251000+00:00,17.136149,76.324958,17.238959,76.382528,27.99,19,12.964962697450222
TRIP-45864,DRV-055,2024-06-23 19:35:24.253000+00:00,17.108616,76.170017,17.05723,76.122761,18.42,19,7.607674222256165
TRIP-33320,DRV-002,2024-06-09 19:42:58.881000+00:00,16.997808,76.203103,16.995047,76.129751,13.94,19,7.806163828624372
TRIP-32440,DRV-038,2024-06-17 17:16:37.904000+00:00,16.974143,76.279074,17.047047,76.331627,16.07,17,9.84589564637152
TRIP-33464,DRV-045,2024-06-17 20:12:10.677000+00:00,17.040725,76.333464,16.942006,76.181241,35.02,20,19.558447977888267
TRIP-23051,DRV-029,2024-06-17 18:46:33.100000+00:00,16.974069,76.229518,16.942826,76.150861,15.79,18,9.05859217993229
TRIP-07778,DRV-076,2024-06-08 17:03:56.816000+00:00,17.134718,76.268816,17.061689,76.308038,21.3,17,9.12789147136878
TRIP-04199,DRV-009,2024-06-23 18:27:35.201000+00:00,17.094246,76.215998,17.077024,76.282584,15.4,18,7.331769810885287
TRIP-17935,DRV-085,2024-06-06 19:08:49.295000+00:00,17.153082,76.270883,17.215344,76.223176,16.2,19,8.579934285567965
TRIP-27975,DRV-074,2024-06-24 20:36:12.727000+00:00,16.992777,76.296132,16.963794,76.364555,19.68,20,7.958414945348138
TRIP-00589,DRV-063,2024-06-04 18:49:09.269000+00:00,17.11481,76.173092,17.061601,76.129422,17.56,18,7.519936531100725
TRIP-29964,DRV-044,2024-06-24 17:31:36.747000+00:00,17.150276,76.164972,17.057876,76.105335,20.49,17,12.072045803048702
TRIP-24399,DRV-074,2024-06-08 19:43:52.781000+00:00,17.095348,76.154624,17.109336,76.085224,17.12,19,7.537910803903487
TRIP-23836,DRV-031,2024-06-09 18:38:28.219000+00:00,17.043363,76.283837,16.990626,76.217619,16.93,18,9.162938744768068
TRIP-12978,DRV-045,2024-06-08 17:03:02.142000+00:00,17.024226,76.190651,17.08902,76.192817,17.81,17,7.208442451244486
TRIP-24514,DRV-087,2024-06-30 17:26:17.907000+00:00,16.966995,76.337812,16.903847,76.352261,14.06,17,7.187983254571382
TRIP-10468,DRV-086,2024-06-25 19:47:26.904000+00:00,16.985102,76.292787,16.976451,76.375066,15.03,19,8.802853256804115
TRIP-22665,DRV-066,2024-06-20 18:56:57.031000+00:00,16.963483,76.153525,16.906405,76.058314,22.09,18,11.95222825423596
TRIP-32483,DRV-068,2024-06-21 20:00:15.841000+00:00,17.11486,76.25241,17.177866,76.154326,24.07,20,12.557674727852401
TRIP-05097,DRV-068,2024-06-01 17:09:40.341000+00:00,16.985648,76.345687,16.961823,76.278625,16.77,17,7.608251288084226
TRIP-20891,DRV-076,2024-06-22 20:21:30.068000+00:00,17.150526,76.198252,17.213039,76.221805,16.91,20,7.387737634359987
TRIP-41564,DRV-018,2024-06-14 19:37:00.875000+00:00,17.065606,76.338198,17.070885,76.418425,15.91,19,8.548102922663094
TRIP-37832,DRV-080,2024-06-15 19:34:01.916000+00:00,17.026009,76.25051,17.05087,76.180048,18.61,19,7.984920785831228
TRIP-16578,DRV-063,2024-06-07 20:47:50.314000+00:00,17.119227,76.296437,17.126464,76.172616,22.93,20,13.182582452223812
TRIP-18861,DRV-053,2024-06-09 18:34:40.721000+00:00,17.103034,76.190315,17.165066,76.212669,15.22,18,7.295183124705619
TRIP-20835,DRV-073,2024-06-29 18:18:27.683000+00:00,17.088206,76.265242,17.162747,76.280645,18.22,18,8.448649460619656
TRIP-29192,DRV-005,2024-06-16 17:12:45.481000+00:00,17.015746,76.344853,16.947707,76.321358,16.64,17,7.967511802531648
TRIP-10165,DRV-040,2024-06-20 18:34:16.138000+00:00,17.145955,76.178505,17.234826,76.079385,24.19,18,14.440213047421171
TRIP-44021,DRV-020,2024-06-08 17:24:56.111000+00:00,16.987793,76.244312,17.028279,76.298554,14.75,17,7.316573308568206
TRIP-40457,DRV-011,2024-06-06 18:13:43.689000+00:00,17.108292,76.27537,17.045063,76.242671,14.16,18,7.842932619560377
TRIP-43163,DRV-094,2024-06-29 20:27:46.049000+00:00,17.133751,76.320271,17.205036,76.252954,21.23,20,10.676009909164604
TRIP-35842,DRV-099,2024-06-08 18:38:01.474000+00:00,17.04496,76.209525,16.89685,76.246381,32.48,18,16.929115068683835
TRIP-30719,DRV-053,2024-06-03 20:54:42.940000+00:00,16.997441,76.246717,16.961803,76.159683,20.34,20,10.068500397096106
TRIP-00533,DRV-035,2024-06-17 17:45:03.188000+00:00,17.031871,76.340668,17.142396,76.468395,36.89,17,18.312253008207442
TRIP-45660,DRV-015,2024-06-20 18:18:32.752000+00:00,16.974971,76.169007,16.95482,76.058877,24.63,18,11.925396423567193
TRIP-33477,DRV-066,2024-06-21 18:44:45.723000+00:00,16.998342,76.321377,16.929858,76.295261,17.12,18,8.105828188634005
TRIP-36785,DRV-074,2024-06-25 19:02:44.194000+00:00,16.983192,76.167542,17.020859,76.083225,18.8,19,9.895912433025662
TRIP-16546,DRV-088,2024-06-06 18:00:23.830000+00:00,17.126994,76.302198,17.101867,76.231632,14.26,18,8.002705733959274
TRIP-09990,DRV-016,2024-06-14 19:06:41.297000+00:00,16.993979,76.191508,17.049948,76.238695,17.45,19,7.993925830620551
TRIP-45545,DRV-022,2024-06-29 20:37:24.588000+00:00,17.106866,76.242799,17.17405,76.248055,15.99,20,7.491366445600705
TRIP-25673,DRV-092,2024-06-12 19:24:20.273000+00:00,17.022362,76.171867,16.897144,76.110604,29.17,19,15.37281397145348
TRIP-31489,DRV-093,2024-06-12 17:53:51.745000+00:00,17.079545,76.316444,17.010651,76.258415,16.82,17,9.835829110037334
TRIP-19362,DRV-045,2024-06-13 19:15:23.881000+00:00,17.093815,76.179298,17.142824,76.119689,16.12,19,8.35610771907238
TRIP-27498,DRV-060,2024-06-28 19:03:55.101000+00:00,17.085791,76.155146,17.061633,76.087367,17.14,19,7.689022909624575
TRIP-12376,DRV-074,2024-06-23 19:23:14.006000+00:00,16.969481,76.338026,16.888723,76.345618,17.97,19,9.01612309950222
TRIP-20905,DRV-095,2024-06-12 20:59:07.179000+00:00,17.138901,76.186133,17.022602,76.107776,32.51,20,15.381753842470458
TRIP-38245,DRV-022,2024-06-20 18:16:14.077000+00:00,17.016176,76.159411,17.020138,76.273711,27.19,18,12.161036087062563
TRIP-23092,DRV-038,2024-06-19 20:26:07.539000+00:00,16.965619,76.335416,17.020956,76.393972,17.11,20,8.754165873211795
TRIP-17360,DRV-033,2024-06-27 19:37:38.971000+00:00,17.076089,76.333714,17.007761,76.399744,22.59,19,10.3442334918712
TRIP-18764,DRV-063,2024-06-10 20:10:30.376000+00:00,17.085963,76.349208,17.094082,76.467119,23.55,20,12.564649053907068
TRIP-02172,DRV-087,2024-06-10 17:23:05.233000+00:00,17.155974,76.155333,17.130608,76.219714,15.08,17,7.399449434519258
TRIP-46463,DRV-074,2024-06-19 18:14:17.182000+00:00,17.095745,76.211226,17.172909,76.165091,20.99,18,9.88195711925004
TRIP-34509,DRV-049,2024-06-19 17:16:25.230000+00:00,17.13605,76.347762,17.183208,76.419009,19.22,17,9.208495223452845
TRIP-35994,DRV-065,2024-06-04 17:34:46.341000+00:00,17.024239,76.273771,16.966242,76.2017,20.32,17,10.016257733862066
TRIP-05072,DRV-019,2024-06-27 19:37:36.835000+00:00,17.121943,76.266269,17.222119,76.206115,24.1,19,12.842083560720312
TRIP-45729,DRV-042,2024-06-06 19:29:42.511000+00:00,17.0024,76.305263,17.117217,76.200901,30.01,19,16.913690030674402
TRIP-22727,DRV-031,2024-06-29 19:09:25.947000+00:00,17.077929,76.162252,17.012815,76.24997,25.61,19,11.806124918940379
TRIP-20586,DRV-026,2024-06-16 20:51:45.037000+00:00,17.083075,76.283243,16.949464,76.204021,28.71,20,17.078662373630987
TRIP-37942,DRV-057,2024-06-22 17:34:21.924000+00:00,16.962773,76.328372,16.907949,76.376109,16.8,17,7.933998204062252
TRIP-40757,DRV-051,2024-06-03 20:55:07.537000+00:00,17.005935,76.152039,16.959524,76.239347,23.74,20,10.62266902257123
TRIP-39943,DRV-069,2024-06-01 18:40:02.411000+00:00,17.106284,76.294425,17.142657,76.240421,15.09,18,7.020771041212576
TRIP-49006,DRV-025,2024-06-09 17:38:13.831000+00:00,17.136023,76.200507,17.19771,76.230496,16.95,17,7.563117576537991
TRIP-42387,DRV-008,2024-06-24 17:50:09.434000+00:00,17.123005,76.283722,17.072435,76.339419,15.57,17,8.16456904709074
TRIP-14661,DRV-079,2024-06-01 20:01:30.644000+00:00,17.148227,76.228749,17.087302,76.259411,16.47,20,7.517438286471383
TRIP-44389,DRV-069,2024-06-06 19:34:01.233000+00:00,17.112023,76.213595,17.057641,76.250559,15.35,19,7.211236782751384
TRIP-49942,DRV-046,2024-06-22 18:22:54.391000+00:00,17.148744,76.178088,17.153112,76.095033,18.16,18,8.837968938060708
TRIP-25337,DRV-067,2024-06-15 19:15:56.046000+00:00,17.060576,76.157149,17.064335,76.231658,17.72,19,7.931382914944443
TRIP-43484,DRV-042,2024-06-12 17:32:29.907000+00:00,17.107968,76.323617,17.048045,76.296072,14.2,17,7.278009215556788
TRIP-15418,DRV-078,2024-06-15 20:56:50.231000+00:00,17.146406,76.28073,17.023958,76.270543,26.0,20,13.658580441730676
TRIP-20492,DRV-030,2024-06-09 20:34:03.890000+00:00,17.021057,76.222964,16.860126,76.252823,25.5,20,18.174384879720513
TRIP-02004,DRV-093,2024-06-16 19:26:40.409000+00:00,17.02759,76.187923,17.084488,76.135719,14.63,19,8.415765626520477
TRIP-16902,DRV-055,2024-06-21 17:38:35.184000+00:00,16.977282,76.199853,17.096454,76.190613,25.0,17,13.287684035333239
TRIP-05315,DRV-030,2024-06-07 17:39:17.921000+00:00,17.144234,76.341152,17.219349,76.288779,18.94,17,10.03581820207117
TRIP-44053,DRV-006,2024-06-09 18:06:34.750000+00:00,17.043118,76.159698,17.021779,76.09122,16.98,18,7.657336226310219
TRIP-38055,DRV-087,2024-06-24 17:52:09.926000+00:00,17.074853,76.251406,17.125751,76.319798,20.83,17,9.21217954845906
TRIP-45341,DRV-022,2024-06-03 20:22:37.659000+00:00,16.996133,76.293956,16.954731,76.223973,15.79,20,8.751446687047562
TRIP-24531,DRV-097,2024-06-12 19:14:09.942000+00:00,17.128036,76.285185,17.07473,76.198957,19.46,19,10.914021297008011
TRIP-31062,DRV-011,2024-06-26 18:33:57.583000+00:00,17.127867,76.34766,17.267344,76.162767,49.04,18,25.025221865330565
TRIP-11399,DRV-006,2024-06-10 20:30:58.612000+00:00,16.961441,76.303594,16.99931,76.379618,17.43,20,9.115789970651097
TRIP-18597,DRV-095,2024-06-19 19:49:18.308000+00:00,17.053855,76.226737,17.00835,76.284128,16.86,19,7.926786206631242
TRIP-18970,DRV-005,2024-06-22 17:00:12.297000+00:00,17.083407,76.191334,17.030599,76.145727,16.03,17,7.614801551046538
TRIP-42685,DRV-004,2024-06-26 19:43:03.619000+00:00,17.024737,76.179911,16.954753,76.175249,16.78,19,7.79764188921623
TRIP-14567,DRV-034,2024-06-08 18:34:07.463000+00:00,17.084053,76.266281,17.088622,76.361947,21.68,18,10.180748742494028
TRIP-49438,DRV-004,2024-06-06 20:04:50.330000+00:00,17.010822,76.306149,16.94908,76.252367,14.27,20,8.935734395282589
TRIP-49134,DRV-044,2024-06-21 19:08:36.370000+00:00,17.10094,76.168251,17.221205,76.188182,26.39,19,13.539474701229448
TRIP-25530,DRV-078,2024-06-04 20:58:29.813000+00:00,17.032185,76.284012,16.999526,76.201289,17.29,20,9.515901279519314
TRIP-42655,DRV-045,2024-06-29 17:16:42.619000+00:00,17.082114,76.180812,17.015604,76.116898,20.62,17,10.042962906202664
TRIP-19104,DRV-057,2024-06-24 17:29:56.513000+00:00,17.030935,76.251318,16.925092,76.190945,26.33,17,13.406645461816002
TRIP-45916,DRV-033,2024-06-01 19:23:03.173000+00:00,17.103936,76.308854,17.212931,76.378257,20.41,19,14.186599911549642
TRIP-36680,DRV-006,2024-06-03 17:35:12.530000+00:00,17.07749,76.175597,17.040751,76.091534,18.16,17,9.825629143480603
TRIP-32203,DRV-095,2024-06-22 20:02:46.160000+00:00,17.078119,76.157333,17.13953,76.190636,15.41,20,7.691292053355125
TRIP-28428,DRV-017,2024-06-26 18:52:57.288000+00:00,17.106898,76.277658,17.232861,76.185277,32.22,18,17.102774738147783
TRIP-26792,DRV-082,2024-06-28 20:30:53.165000+00:00,17.048265,76.225838,17.114018,76.324835,27.8,20,12.81317504582338
TRIP-18720,DRV-083,2024-06-20 18:31:45.561000+00:00,17.100433,76.192069,17.03671,76.123967,18.74,18,10.129693859196216
TRIP-07870,DRV-041,2024-06-23 17:20:41.750000+00:00,17.027869,76.272507,17.093515,76.229978,21.05,17,8.586112405499865
TRIP-43321,DRV-066,2024-06-10 20:11:30.641000+00:00,17.036851,76.320905,16.977936,76.372411,16.28,20,8.538788036855067
TRIP-44305,DRV-015,2024-06-18 19:58:14.811000+00:00,17.122095,76.299312,17.212857,76.305356,18.63,19,10.112680652575971
TRIP-45294,DRV-038,2024-06-18 18:21:40.405000+00:00,16.967828,76.207909,17.04735,76.194475,20.48,18,8.957081220563074
TRIP-24933,DRV-049,2024-06-03 18:55:14.989000+00:00,17.075314,76.332371,16.992281,76.435226,25.59,18,14.311705623784349
TRIP-44384,DRV-095,2024-06-30 18:42:18.521000+00:00,16.971318,76.210707,17.048424,76.248958,17.13,18,9.48960076506082
TRIP-01729,DRV-027,2024-06-11 20:42:34.461000+00:00,17.137063,76.281677,17.068474,76.292684,15.55,20,7.715939843694182
TRIP-22018,DRV-093,2024-06-05 18:20:23.698000+00:00,17.08479,76.329689,16.938292,76.391262,33.31,18,17.556263188583703
TRIP-40513,DRV-097,2024-06-13 17:53:50.352000+00:00,17.141598,76.350029,17.188237,76.280558,17.11,17,9.020549901332103
TRIP-44984,DRV-088,2024-06-18 17:52:28.822000+00:00,17.035366,76.206455,17.110352,76.215863,14.73,17,8.397817199274622
TRIP-00831,DRV-033,2024-06-17 19:40:34.527000+00:00,16.961028,76.349282,16.899146,76.371834,17.1,19,7.2871676830995655
TRIP-38103,DRV-021,2024-06-24 19:42:32.828000+00:00,17.108677,76.295789,17.10918,76.211232,16.57,19,8.98640471613623
TRIP-12850,DRV-066,2024-06-20 20:16:23.813000+00:00,16.967919,76.31647,17.013484,76.365554,15.28,20,7.274291900473747
TRIP-43004,DRV-078,2024-06-19 20:14:23.208000+00:00,16.973642,76.15844,16.827351,76.193728,28.24,20,16.694450986801485
TRIP-24892,DRV-054,2024-06-25 17:05:59.836000+00:00,17.043192,76.321739,17.082427,76.228213,23.8,17,10.856983353956046
TRIP-45622,DRV-034,2024-06-30 18:17:46.022000+00:00,17.075343,76.347809,17.15279,76.587544,46.33,18,26.893055513328864
TRIP-33703,DRV-026,2024-06-06 18:20:45.765000+00:00,17.034224,76.193716,17.109552,76.240951,23.39,18,9.765651697089112
TRIP-16300,DRV-037,2024-06-30 18:11:35.527000+00:00,17.075484,76.277863,17.055503,76.354179,13.21,18,8.411063208327425
TRIP-22312,DRV-076,2024-06-19 19:17:44.604000+00:00,16.96486,76.3012,16.967565,76.371022,15.36,19,7.4320349891330695
TRIP-31064,DRV-092,2024-06-28 17:38:49.372000+00:00,17.032127,76.156582,16.930831,76.199146,25.63,17,12.139122523093734
TRIP-06720,DRV-012,2024-06-12 18:50:26.490000+00:00,17.03087,76.33008,16.969233,76.248355,19.65,18,11.06775799250107
TRIP-18049,DRV-093,2024-06-21 18:01:57.489000+00:00,17.010422,76.341726,16.949383,76.319937,14.16,18,7.171883094858958
TRIP-35312,DRV-053,2024-06-24 17:29:08.771000+00:00,17.154972,76.239422,17.137836,76.154334,17.81,17,9.239451853364729
TRIP-33659,DRV-096,2024-06-06 18:14:15.067000+00:00,16.96129,76.346499,16.970944,76.278926,13.75,18,7.266485921681445
TRIP-01720,DRV-067,2024-06-17 18:08:29.429000+00:00,17.002926,76.285799,17.067488,76.231401,18.67,18,9.218740148899512
TRIP-10730,DRV-027,2024-06-28 19:05:41.812000+00:00,17.127746,76.288117,17.208517,76.239797,18.85,19,10.344920673000106
TRIP-25661,DRV-010,2024-06-16 17:17:13.007000+00:00,17.088283,76.31864,17.184557,76.273407,21.77,17,11.734661663840305
TRIP-37060,DRV-046,2024-06-09 18:18:52.720000+00:00,17.065122,76.318017,17.132398,76.312669,15.53,18,7.502311714101761
TRIP-14694,DRV-020,2024-06-17 20:54:44.048000+00:00,17.006565,76.223316,17.045194,76.27874,15.08,20,7.292098507321078
TRIP-02253,DRV-024,2024-06-25 19:46:34.978000+00:00,16.994326,76.161406,17.062892,76.16103,15.12,19,7.624296144517992
TRIP-49765,DRV-022,2024-06-20 17:32:07.418000+00:00,17.113078,76.20747,17.06617,76.131987,17.49,17,9.56922831246489
TRIP-46973,DRV-045,2024-06-06 20:24:00.236000+00:00,16.993994,76.296095,16.84193,76.240542,32.52,20,17.91179183604731
TRIP-21804,DRV-092,2024-06-24 20:25:44.951000+00:00,17.050543,76.229099,17.132874,76.27552,18.92,20,10.399647676790645
TRIP-34061,DRV-046,2024-06-11 20:11:04.402000+00:00,17.041461,76.158009,17.081487,76.102108,14.67,20,7.424293282097555
TRIP-02154,DRV-048,2024-06-04 19:02:30.744000+00:00,17.061162,76.179496,17.076047,76.094828,16.93,19,9.15090218057915
TRIP-08031,DRV-061,2024-06-07 20:49:48.962000+00:00,16.968939,76.297304,17.023703,76.172684,29.7,20,14.584036047756321
TRIP-35557,DRV-046,2024-06-12 19:47:22.661000+00:00,17.113983,76.234031,17.180995,76.276498,20.36,19,8.711104052247972
TRIP-07436,DRV-077,2024-06-10 20:38:21.909000+00:00,17.02671,76.227556,16.953879,76.276083,18.91,20,9.602858366007213
TRIP-14101,DRV-064,2024-06-06 17:08:24.626000+00:00,17.021189,76.313565,16.985649,76.258613,16.64,17,7.054162215096442
TRIP-02695,DRV-066,2024-06-03 19:41:02.776000+00:00,17.063885,76.166492,16.946852,76.183698,25.08,19,13.14145633032077
TRIP-16482,DRV-032,2024-06-15 17:52:26.984000+00:00,16.991713,76.21432,17.071964,76.206822,18.79,17,8.959040695108865
TRIP-27950,DRV-082,2024-06-21 18:06:35.442000+00:00,17.066284,76.329853,16.997977,76.389237,17.79,18,9.87680909346681
TRIP-26574,DRV-033,2024-06-21 17:16:02.514000+00:00,17.020973,76.158421,17.089565,76.207499,19.18,17,9.240771241158601
